user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
Midea-SHDQZY,双11！对大促极敏感的小白领,标签人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,4836,413,8.54%,586.11,121.2,1.42,93,24843,22.52%,42.39
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,4831,82,1.70%,120.12,24.86,1.46,22,5725.8,26.83%,47.67
Midea-SHDQZY,自定义-电炖锅兴趣人群-1018,标签人群,PC,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,4829,31,0.64%,59.44,12.31,1.92,58,54005.1,187.10%,908.56
Midea-SHDQZY,【新】近30天浏览九阳破壁机-1005,新标签人群,无线,京东快车(搜索),WBL2501A-瑞博_榨汁机/原汁机_单投,WBL2501A-端中,4818,396,8.22%,1225.12,254.28,3.09,61,11269.6,15.40%,9.2
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,PC,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,4802,45,0.94%,76.02,15.83,1.69,153,37985.41,340.00%,499.68
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,4061813电炖锅,4801,153,3.19%,624.15,130,4.08,24,5588.7,15.69%,8.95
Midea-SHDQZY,【新】近3天浏览粮食调味未购买-1024,新标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,4796,849,17.70%,1929.3,402.27,2.27,65,18573.8,7.66%,9.63
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),多用途锅-明辉_多用途锅_单投,WSYH26A,4763,34,0.71%,60.13,12.62,1.77,2,346.65,5.88%,5.77
Midea-SHDQZY,【新】30天加购电磁炉-1009,新标签人群,无线,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,4753,896,18.85%,1845.28,388.23,2.06,491,220227.21,54.80%,119.35
Midea-SHDQZY,【新】近7天浏览原汁机-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,4748,159,3.35%,196.18,41.32,1.23,5,685,3.14%,3.49
Midea-SHDQZY,【新】30天浏览美的原汁机-1009,新标签人群,PC,京东快车(搜索),WBL2501A-瑞博_榨汁机/原汁机_单投,WBL2501A-端中,4740,121,2.55%,232.65,49.08,1.92,31,5228.1,25.62%,22.47
Midea-SHDQZY,【新】近30天浏览电炖锅-1005,新标签人群,PC,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16E102-搜索-,4740,39,0.82%,65.08,13.73,1.67,4,666,10.26%,10.23
Midea-SHDQZY,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,4722,347,7.35%,2046.36,433.37,5.9,43,10361.6,12.39%,5.06
Midea-SHDQZY,【新】近7天浏览面条机-1024,新标签人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,4710,48,1.02%,148.74,31.58,3.1,5,2065,10.42%,13.88
Midea-SHDQZY,【新】小熊 蒸锅,新标签人群,PC,京东快车(搜索),多用途锅-明辉_多用途锅_单投,ZG28Power501-端中,4709,130,2.76%,202.69,43.04,1.56,23,6606.35,17.69%,32.59
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,4707,895,19.01%,2309.03,490.55,2.58,82,25037.66,9.16%,10.84
Midea-SHDQZY,自定义-电炖锅兴趣人群-1018,标签人群,PC,京东快车(搜索),电炖锅-明辉power501-_单投-,DZ08Easy102-搜索-copy,4706,12,0.25%,20.76,4.41,1.73,1,164,8.33%,7.9
Midea-SHDQZY,【新】近30天浏览九阳料理机-1005,新标签人群,无线,京东快车(搜索),LZ15Easy209-瑞博_料理机_单投,LZ15Easy209-端中,4659,181,3.88%,312.64,67.1,1.73,19,2357.7,10.50%,7.54
Midea-SHDQZY,【新】近7天浏览电磁炉-1108,新标签人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,4655,660,14.18%,1471.76,316.17,2.23,1132,1089619.34,171.52%,740.35
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,4637,339,7.31%,657.12,141.71,1.94,61,11026.5,17.99%,16.78
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),多用途锅-明辉_多用途锅_单投,WSYH26A,4619,35,0.76%,62.3,13.49,1.78,2,346.65,5.71%,5.56
Midea-SHDQZY,【新】30天浏览美的电磁炉-1009,新标签人群,无线,京东快车(搜索),数据对比明辉_电饭煲_单投,100003244300端低,4619,262,5.67%,371.78,80.49,1.42,37,6866.5,14.12%,18.47
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WJCN30H-瑞博_电饼铛_单投,WJCN30H-端低1,4617,736,15.94%,1232.11,266.86,1.67,246,139214.82,33.42%,112.99
Midea-SHDQZY,【新】近7天浏览电磁炉-1108,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WT2112T-端中_电磁炉_单投,4599,60,1.30%,82.42,17.92,1.37,20,7109.6,33.33%,86.26
Midea-SHDQZY,【新】30天加购电磁炉-1009,新标签人群,无线,京东快车(搜索),C22-WH2208-明辉-电磁炉_单投,C22-WH2208--明辉-搜索_单投,4593,317,6.90%,793.81,172.83,2.5,66,15525.7,20.82%,19.56
Midea-SHDQZY,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,4590,445,9.69%,1033.39,225.14,2.32,62,18821.5,13.93%,18.21
Midea-SHDQZY,自定义-电炖锅兴趣人群-1018,标签人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,4587,394,8.59%,722.28,157.46,1.83,216,85943,54.82%,118.99
Midea-SHDQZY,双11！对大促活动极敏感的人群,标签人群,无线,京东快车(搜索),PB80Easy215-瑞博_破壁机_单投,PB80Easy215-端中,4578,335,7.32%,1339.51,292.6,4,58,18798.34,17.31%,14.03
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),PF708c-50T-瑞博_电水壶/热水瓶_单投,PF708c-50T-端高-PI,4578,35,0.76%,56.08,12.25,1.6,8,8915,22.86%,158.97
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,PC,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,4576,15,0.33%,27.77,6.07,1.85,-,-,-,-
Midea-SHDQZY,【新】近30天浏览九阳破壁机-1005,新标签人群,无线,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,4568,400,8.76%,1112.47,243.54,2.78,53,7987.2,13.25%,7.18
Midea-SHDQZY,【新】30天浏览美的养生壶-1009,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,4557,335,7.35%,652.21,143.12,1.95,61,11026.5,18.21%,16.91
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,4556,45,0.99%,99,21.73,2.2,54,32178.9,120.00%,325.04
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,4549,317,6.97%,1927.91,423.81,6.08,39,9834.6,12.30%,5.1
Midea-SHDQZY,【新】近3天浏览粮食调味未购买-1024,新标签人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,4545,564,12.41%,1286.99,283.17,2.28,80,20730.3,14.18%,16.11
Midea-SHDQZY,【新】近30天浏览电水壶/热水瓶-1005,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,4544,524,11.53%,1755.67,386.37,3.35,403,381832.17,76.91%,217.49
Midea-SHDQZY,年货节类目购买意向人群【电炖锅】,标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,4517,142,3.14%,132.38,29.31,0.93,17,3688.87,11.97%,27.87
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),多用途锅-MCDY28Easy101-明辉_多用途锅_单投,MCDY28Easy101-电煎锅-搜索位置,4508,87,1.93%,78.57,17.43,0.9,17,3603.99,19.54%,45.87
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),PF708c-50T-瑞博_电水壶/热水瓶_单投,PF708c-50T-端高-PI,4508,296,6.57%,334.41,74.18,1.13,40,15833.9,13.51%,47.35
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,4500,104,2.31%,142.72,31.72,1.37,31,4216,29.81%,29.54
Midea-SHDQZY,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4491,201,4.48%,168.49,37.52,0.84,65,17198.9,32.34%,102.08
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,4462,452,10.13%,777.16,174.17,1.72,110,104146.6,24.34%,134.01
Midea-SHDQZY,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,4462,272,6.10%,267.75,60.01,0.98,59,14628.72,21.69%,54.64
Midea-SHDQZY,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,4461,826,18.52%,1895.08,424.81,2.29,62,27204.77,7.51%,14.36
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4449,242,5.44%,202.02,45.41,0.83,250,288105.22,103.31%,1426.12
Midea-SHDQZY,自定义-电水壶/电水瓶兴趣人群,标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4427,248,5.60%,206.31,46.6,0.83,252,288342.12,101.61%,1397.62
Midea-SHDQZY,【新】品牌人群（电炖锅）,新标签人群,PC,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16E102-搜索-,4422,31,0.70%,50.53,11.43,1.63,2,338,6.45%,6.69
Midea-SHDQZY,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,无线,京东快车(搜索),PF708c-50T-瑞博_电水壶/热水瓶_单投,PF708c-50T-端高-PI,4420,285,6.45%,322.92,73.06,1.13,38,15095.9,13.33%,46.75
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,4410,663,15.03%,1932.74,438.26,2.92,121,48266,18.25%,24.97
Midea-SHDQZY,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,PC,京东快车(搜索),WHJ1705b-瑞博_电水壶_单投,WHJ1705b,4409,144,3.27%,113.73,25.79,0.79,169,285269.1,117.36%,2508.3
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,4399,92,2.09%,71.16,16.18,0.77,96,44027.18,104.35%,618.71
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,4364,39,0.89%,129.27,29.62,3.31,5,2135,12.82%,16.52
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4357,235,5.39%,194.89,44.73,0.83,252,288342.12,107.23%,1479.51
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,4341,728,16.77%,1634.42,376.51,2.25,1136,1091201.26,156.04%,667.64
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),MK-GJ1503-瑞博_电水壶/热水瓶_单投,MK-GJ1503-端中-新-HU,4330,206,4.76%,201.04,46.43,0.98,41,5493.7,19.90%,27.33
Midea-SHDQZY,【新】近3天偏好烘焙类目-1024,新标签人群,无线,京东快车(搜索),WJCN30H-瑞博_电饼铛_单投,WJCN30H-端低1,4318,534,12.37%,1041.42,241.18,1.95,69,17418.8,12.92%,16.73
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,4318,72,1.67%,108.08,25.03,1.5,14,4298.9,19.44%,39.78
Midea-SHDQZY,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),PB80Easy215-瑞博_破壁机_单投,PB80Easy215-端中,4305,325,7.55%,1282.4,297.89,3.95,66,21613,20.31%,16.85
Midea-SHDQZY,【新】近30天浏览九阳空气炸锅-1008,新标签人群,PC,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,4281,67,1.57%,161.14,37.64,2.41,8,2265.78,11.94%,14.06
Midea-SHDQZY,【新】近30天浏览电水壶/热水瓶-1005,新标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4263,250,5.86%,208.38,48.88,0.83,252,288312.22,100.80%,1383.59
Midea-SHDQZY,【新】30天加购，120天未购买,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,4061813电炖锅,4249,155,3.65%,742.46,174.74,4.79,13,3765.5,8.39%,5.07
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,4242,383,9.03%,621.53,146.52,1.62,351,473400.7,91.64%,761.67
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,4232,617,14.58%,797.03,188.33,1.29,1755,1583592.82,284.44%,1986.87
Midea-SHDQZY,【新】近7天浏览电磁炉-1108,新标签人群,PC,京东快车(搜索),Star201-明辉-电磁炉_单投,Star201--明辉-搜索_单投,4224,34,0.80%,42.45,10.05,1.25,10,1829.5,29.41%,43.1
Midea-SHDQZY,自定义-多用途锅兴趣人群,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,4216,216,5.12%,208.43,49.44,0.96,53,11198.03,24.54%,53.73
Midea-SHDQZY,【新】近7天浏览电水壶/热水瓶-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,4203,125,2.97%,141.4,33.64,1.13,14,2609.8,11.20%,18.46
Midea-SHDQZY,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,4201,341,8.12%,465.52,110.81,1.37,66,22625.06,19.35%,48.6
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,4190,643,15.35%,815.81,194.7,1.27,3748,3748579.55,582.89%,4594.92
Midea-SHDQZY,自定义-电水壶/电水瓶兴趣人群,标签人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,4163,288,6.92%,274.89,66.03,0.95,66,16869.46,22.92%,61.37
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,4159,285,6.85%,271.44,65.27,0.95,68,17346.46,23.86%,63.91
Midea-SHDQZY,【新】近7天浏览电压力锅-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,4151,172,4.14%,120.62,29.06,0.7,15,3860.8,8.72%,32.01
Midea-SHDQZY,【新】近30天浏览破壁机-1005,新标签人群,PC,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,4146,28,0.68%,47.79,11.53,1.71,23,11999.7,82.14%,251.09
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,4142,77,1.86%,87.51,21.13,1.14,111,39068,144.16%,446.44
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WT2109-明辉-电磁炉_单投,WT2109--明辉-搜索_单投,4138,381,9.21%,917.7,221.77,2.41,198,88124.29,51.97%,96.03
Midea-SHDQZY,【新】30天浏览美的破壁机-1009,新标签人群,无线,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,4137,343,8.29%,879.82,212.67,2.57,59,10727.1,17.20%,12.19
Midea-SHDQZY,【新】近30天浏览苏泊尔电压力锅-1005,新标签人群,PC,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,4132,60,1.45%,82.86,20.05,1.38,10,6136,16.67%,74.05
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,4131,280,6.78%,266.8,64.58,0.95,67,16290.36,23.93%,61.06
Midea-SHDQZY,双11！对大促极敏感的小白领,标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU-PC,4126,121,2.93%,216.43,52.46,1.79,33,3687.9,27.27%,17.04
Midea-SHDQZY,【新】近30天搜索电水壶/电水瓶未购买-1008,新标签人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,4115,245,5.95%,242.54,58.94,0.99,52,12889.72,21.22%,53.14
Midea-SHDQZY,【新】近30天浏览电饭煲中高端消费-0929,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB40Star301-端高,4114,46,1.12%,66,16.04,1.43,54,22895.91,117.39%,346.91
Midea-SHDQZY,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,4111,325,7.91%,603.9,146.9,1.86,35,14862,10.77%,24.61
Midea-SHDQZY,【新】近30天搜索电水壶/电水瓶未购买-1008,新标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,4080,168,4.12%,143.13,35.08,0.85,41,4823.8,24.40%,33.7
Midea-SHDQZY,【新】下厨极度爱好者-0213,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,4074,23,0.56%,60.6,14.87,2.63,1,599,4.35%,9.88
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,4067,64,1.57%,81.2,19.97,1.27,892,551150.42,1393.75%,6787.57
Midea-SHDQZY,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,4065,246,6.05%,628.36,154.58,2.55,24,14304,9.76%,22.76
Midea-SHDQZY,【新】美的购买人群+30天浏览美的电饭煲-1009,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,4062,35,0.86%,63.35,15.6,1.81,9,53133.2,25.71%,838.72
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),WJCN30H-瑞博_电饼铛_单投,WJCN30H-端低1,4049,152,3.75%,269.54,66.57,1.77,269,219644.37,176.97%,814.89
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),PB12Easy219-瑞博_破壁机_单投,PB12Easy219,4024,436,10.83%,1336.81,332.21,3.07,156,76579,35.78%,57.28
Midea-SHDQZY,【新】近7天浏览电饭煲-1108,新标签人群,无线,品牌聚效,新品电饭煲518,APP,4022,24,0.60%,105.27,26.17,4.39,1,179,4.17%,1.7
Midea-SHDQZY,【新】近30天浏览苏泊尔电磁炉-1005,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,4007,148,3.69%,183.94,45.9,1.24,72,14189,48.65%,77.14
Midea-SHDQZY,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-PC,4005,48,1.20%,105.14,26.25,2.19,109,97992.85,227.08%,932.02
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,4003,76,1.90%,86.56,21.62,1.14,104,37221,136.84%,430
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,PC,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,4003,30,0.75%,37.44,9.35,1.25,8,3281.84,26.67%,87.66
Midea-SHDQZY,【新】品牌浏览人群-15天（未购买电炖锅）,新标签人群,PC,京东快车(搜索),电炖锅-明辉power501-_单投-,DZ08Easy102-搜索-copy,3980,12,0.30%,19.07,4.79,1.59,-,-,-,-
Midea-SHDQZY,【新】近3天偏好烘焙类目-1024,新标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU-PC,3969,123,3.10%,214.43,54.03,1.74,29,3528.9,23.58%,16.46
Midea-SHDQZY,【新】小熊利人-竞品-多用途锅,新标签人群,无线,京东快车(搜索),DY3020Power101-明辉_多用途锅_单投,MC-DY3020Power101电煎锅-搜索位置,3969,90,2.27%,251.31,63.32,2.79,3,695.8,3.33%,2.77
Midea-SHDQZY,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,3954,91,2.30%,119.61,30.25,1.31,19,1958,20.88%,16.37
Midea-SHDQZY,双11！对大促活动极敏感的人群,标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,3938,685,17.39%,1526.79,387.71,2.23,41,13451.4,5.99%,8.81
Midea-SHDQZY,【新】近30天浏览电水壶/热水瓶-1005,新标签人群,无线,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,3934,283,7.19%,269.97,68.62,0.95,68,17267.46,24.03%,63.96
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),Star201-明辉-电磁炉_单投,Star201--明辉-搜索_单投,3931,246,6.26%,469,119.31,1.91,58,10205.3,23.58%,21.76
Midea-SHDQZY,【新】美的电磁炉近30天加购未购买,新标签人群,无线,京东快车(搜索),C22-E301-明辉-电磁炉_单投-copy,C22-E301--明辉-搜索_单投,3928,283,7.20%,850.97,216.64,3.01,64,14869,22.61%,17.47
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,3926,117,2.98%,152.22,38.77,1.3,52,15833.35,44.44%,104.02
Midea-SHDQZY,【新】近30天浏览苏泊尔电磁炉-1005,新标签人群,PC,京东快车(搜索),WT2109-明辉-电磁炉_单投,WT2109--明辉-搜索_单投,3920,25,0.64%,75.12,19.16,3,8,1879.6,32.00%,25.02
Midea-SHDQZY,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),PB12Easy217-瑞博_破壁机_单投,PB12Easy217,3917,28,0.71%,92.96,23.73,3.32,6,5689,21.43%,61.2
Midea-SHDQZY,【新】近30天浏览九阳料理机-1005,新标签人群,PC,京东快车(搜索),WBL2501A-瑞博_榨汁机/原汁机_单投,WBL2501A-端中,3855,48,1.25%,109.36,28.37,2.28,6,880.9,12.50%,8.06
Midea-SHDQZY,【新】近30天搜索电水壶/电水瓶未购买-1008,新标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,3837,87,2.27%,114.67,29.89,1.32,20,2168,22.99%,18.91
Midea-SHDQZY,【新】近3天浏览电水壶未购-0611,新标签人群,无线,品牌聚效,新品电水壶,APP,3836,23,0.60%,114.52,29.85,4.98,-,-,-,-
Midea-SHDQZY,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,3821,261,6.83%,1213.49,317.58,4.65,22,3971.19,8.43%,3.27
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,3806,98,2.57%,133.81,35.16,1.37,27,3827,27.55%,28.6
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,3803,98,2.58%,134.52,35.37,1.37,26,3742,26.53%,27.82
Midea-SHDQZY,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,3800,253,6.66%,609.38,160.36,2.41,27,11225,10.67%,18.42
Midea-SHDQZY,【新】近3天偏好烘焙类目-1024,新标签人群,无线,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,3787,316,8.34%,760.39,200.79,2.41,47,16531,14.87%,21.74
Midea-SHDQZY,【新】近30天浏览九阳原汁机-1005,新标签人群,PC,京东快车(搜索),WJS1222F-瑞博_榨汁机/原汁机_单投,WJS1222F-端中,3783,96,2.54%,223.98,59.21,2.33,9,2692,9.38%,12.02
Midea-SHDQZY,双11！对大促极敏感的小白领,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,3747,254,6.78%,397.93,106.2,1.57,32,6259,12.60%,15.73
Midea-SHDQZY,【新】三十天加购美的电饭煲,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,3746,70,1.87%,185.15,49.43,2.65,65,68272.11,92.86%,368.74
