user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,3621,8,0.22%,22.56,6.23,2.82,-,-,-,-
midea-rsq2,九数618_饮水_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,3580,37,1.03%,120.86,33.76,3.27,-,-,-,-
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,3544,387,10.92%,2360.61,666.09,6.1,51,70458,13.18%,29.85
midea-rsq2,【新】饮水-1500以上竞品浏览-净饮,新标签人群,无线,京东直投,,,3508,50,1.43%,47.44,13.52,0.95,4,4375,8.00%,92.22
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0610,外部导入人群,无线,京东直投,,,3494,14,0.40%,30.23,8.65,2.16,-,-,-,-
midea-rsq2,九数618_燃热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G6_燃气热水器_单投,搜索-JSQ30-G6-APP,3456,302,8.74%,1073.78,310.7,3.56,9,10149,2.98%,9.45
midea-rsq2,【新】【J400】30加购小米,新标签人群,无线,京东直投,,,3455,44,1.27%,55.3,16.01,1.26,4,6793,9.09%,122.84
midea-rsq2,九数_20190606_燃热_618跨品_干预组,外部导入人群,无线,京东直投,,,3446,13,0.38%,10.99,3.19,0.85,-,-,-,-
midea-rsq2,饮水-180天购买茶相关30天浏览饮水未购,新标签人群,无线,京东快车(搜索),饮水-YR1623S-X小_饮水机_单投,搜索-YR1623S-X小-app,3439,264,7.68%,1173.2,341.15,4.44,41,34995.85,15.53%,29.83
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,3420,28,0.82%,33.22,9.71,1.19,-,-,-,-
midea-rsq2,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东直投,,,3397,20,0.59%,61.77,18.18,3.09,-,-,-,-
midea-rsq2,默认购买人群,京选人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,3166,60,1.90%,127.58,40.3,2.13,4,3045.15,6.67%,23.87
midea-rsq2,九数618_饮水_类目_高分_6h_1.5k_0616,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,3147,519,16.49%,1527.07,485.25,2.94,113,90210,21.77%,59.07
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上,外部导入人群,无线,京东直投,,,3138,22,0.70%,14.71,4.69,0.67,-,-,-,-
midea-rsq2,九数_20190606_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,3124,17,0.54%,15.52,4.97,0.91,-,-,-,-
midea-rsq2,【新】拉新-DMP-热水器跨品类拉新,新标签人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,3119,190,6.09%,1514.89,485.7,7.97,33,36351,17.37%,24
midea-rsq2,默认浏览人群,京选人群,无线,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,3101,58,1.87%,370.61,119.51,6.39,4,5596,6.90%,15.1
midea-rsq2,搜索-净水-搜索意向,标签人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,3099,6,0.19%,14.4,4.65,2.4,1,888,16.67%,61.67
midea-rsq2,九数618_电热_类目_高分_1.5k_2k_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,3062,413,13.49%,3052.21,996.8,7.39,46,60175,11.14%,19.72
midea-rsq2,【新】燃热-WD7竞品人群,新标签人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,3051,287,9.41%,1600.65,524.63,5.58,24,34616,8.36%,21.63
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0610,外部导入人群,无线,京东直投,,,3030,56,1.85%,49.53,16.35,0.88,-,-,-,-
midea-rsq2,九数618_燃热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,3016,277,9.18%,797.3,264.36,2.88,14,19198,5.05%,24.08
midea-rsq2,九数618_电热_类目_高分_1k_1.5k_0616,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,3004,474,15.78%,2712.38,902.92,5.72,137,126004.85,28.90%,46.46
midea-rsq2,【新】饮水-30加购-竞品品类,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-电脑,2946,40,1.36%,247.13,83.89,6.18,1,4573,2.50%,18.5
midea-rsq2,九数618_燃热_类目_高分_1.5k_2k_0618,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G6_燃气热水器_单投,搜索-JSQ30-G6-APP,2909,339,11.65%,3088.31,1061.64,9.11,67,90325,19.76%,29.25
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0606,外部导入人群,无线,京东直投,,,2909,43,1.48%,37,12.72,0.86,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,2902,18,0.62%,63.07,21.73,3.5,1,999,5.56%,15.84
midea-rsq2,燃热-价位段-1699-2199竞品浏览,新标签人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2865,399,13.93%,2146.28,749.14,5.38,40,53198,10.03%,24.79
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,2854,9,0.32%,6.54,2.29,0.73,-,-,-,-
midea-rsq2,九数618_燃热_类目_高分_1k_1.5k_0616,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,2790,669,23.98%,4427.78,1587.02,6.62,202,214484,30.19%,48.44
midea-rsq2,【新】【J400】30加购小米,新标签人群,PC,京东快车(搜索),净水器-（F1）MRO1990-100G_净水器_单投,搜索-（F1）- 电脑,2755,4,0.15%,43.51,15.79,10.88,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,2754,32,1.16%,110.75,40.21,3.46,1,1288,3.13%,11.63
midea-rsq2,电热-竞品浏览-海尔,新标签人群,无线,京东直投,,,2747,15,0.55%,25.99,9.46,1.73,-,-,-,-
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,2720,248,9.12%,2959.01,1087.87,11.93,16,17139,6.45%,5.79
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0619,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,2593,276,10.64%,1347.25,519.57,4.88,13,27046,4.71%,20.07
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,2510,466,18.57%,1620.35,645.56,3.48,123,154566.6,26.39%,95.39
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,2509,324,12.91%,2482.1,989.28,7.66,62,96667,19.14%,38.95
midea-rsq2,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,2495,377,15.11%,1135.1,454.95,3.01,12,18867,3.18%,16.62
midea-rsq2,九数618_电热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,2477,573,23.13%,3309.99,1336.29,5.78,305,374364.6,53.23%,113.1
midea-rsq2,九数618_电热_类目_高分_1k_1.5k_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,2455,319,12.99%,849.9,346.19,2.66,26,23438,8.15%,27.58
midea-rsq2,饮水-30天茶吧机搜索未购人群,新标签人群,无线,京东快车(搜索),饮水-YR1623S-X小_饮水机_单投,搜索-YR1623S-X小-app,2455,172,7.01%,566.7,230.84,3.29,7,3503.3,4.07%,6.18
midea-rsq2,净水-加购2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,2439,465,19.07%,3122.19,1280.11,6.71,51,67304.4,10.97%,21.56
midea-rsq2,【新】饮水-搜索-净饮,新标签人群,无线,京东直投,,,2402,29,1.21%,28.43,11.84,0.98,2,1670,6.90%,58.74
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,2377,29,1.22%,28.52,12,0.98,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,2376,9,0.38%,27.81,11.7,3.09,-,-,-,-
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,2358,516,21.88%,1480.44,627.84,2.87,81,115525,15.70%,78.03
midea-rsq2,【新】购买力-土豪,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,2302,125,5.43%,403.67,175.36,3.23,5,5473,4.00%,13.56
midea-rsq2,【新】净水-1-1.5k价位段浏览,新标签人群,无线,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,2253,320,14.20%,1988.28,882.5,6.21,32,28713,10.00%,14.44
midea-rsq2,九数618_电热_类目_高分_1k_1.5k_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,2218,375,16.91%,2634.86,1187.94,7.03,72,74051,19.20%,28.1
midea-rsq2,九数618_燃热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2185,145,6.64%,446,204.12,3.08,9,12491,6.21%,28.01
midea-rsq2,九数_20190619_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2172,132,6.08%,479.13,220.59,3.63,5,5951,3.79%,12.42
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东直投,,,2162,5,0.23%,3.62,1.67,0.72,-,-,-,-
midea-rsq2,九数618_电热_类目_高分_1.5k_2k_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,2144,366,17.07%,3356.07,1565.33,9.17,31,38805,8.47%,11.56
midea-rsq2,电热-竞品浏览-海尔,新标签人群,无线,京东直投,,,2143,5,0.23%,11.9,5.55,2.38,-,-,-,-
midea-rsq2,九数618_电热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东直投,,,2133,10,0.47%,52.03,24.39,5.2,1,4245,10.00%,81.59
midea-rsq2,九数_20190616_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2121,354,16.69%,2750.95,1297.01,7.77,66,71651,18.64%,26.05
midea-rsq2,【新】饮水-1500以上竞品浏览-净饮,新标签人群,无线,京东直投,,,2111,28,1.33%,25.19,11.93,0.9,-,-,-,-
midea-rsq2,九数_20190619_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,2107,170,8.07%,539.98,256.28,3.18,6,9294,3.53%,17.21
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,2079,11,0.53%,37.07,17.83,3.37,-,-,-,-
midea-rsq2,【新】饮水-加购-1600-3000元竞品sku,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-电脑,2071,47,2.27%,327.57,158.17,6.97,2,5572,4.26%,17.01
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0610,外部导入人群,无线,京东直投,,,2061,9,0.44%,14.13,6.86,1.57,-,-,-,-
midea-rsq2,九数_20190616_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2056,349,16.97%,2488.33,1210.28,7.13,77,92415,22.06%,37.14
midea-rsq2,九数_20190619_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,2041,159,7.79%,502.77,246.34,3.16,8,11772,5.03%,23.41
midea-rsq2,九数_20190619_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,2025,103,5.09%,374.98,185.18,3.64,5,7451,4.85%,19.87
midea-rsq2,九数_618_饮水_类目内_高分段_6h_1.5k_0619,外部导入人群,无线,京东快车(搜索),饮水-MYR827S-W_饮水机_单投,搜索-APP,2016,215,10.66%,279.02,138.4,1.3,14,9255,6.51%,33.17
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,2014,11,0.55%,8.74,4.34,0.79,-,-,-,-
midea-rsq2,九数618_饮水_类目_高分_6h_1.5k_0616,外部导入人群,无线,京东快车(搜索),饮水-MYR827S-W_饮水机_单投,搜索-APP,1883,219,11.63%,608.75,323.29,2.78,47,45340.55,21.46%,74.48
midea-rsq2,九数_618_燃热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,1871,30,1.60%,21.06,11.26,0.7,2,2998,6.67%,142.36
midea-rsq2,九数618_燃热_类目_高分_1.5k_2k_0618,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,1824,281,15.41%,1476.4,809.43,5.25,25,28267,8.90%,19.15
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0605,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,1807,212,11.73%,991.21,548.54,4.68,49,69182.6,23.11%,69.8
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1801,202,11.22%,467.58,259.62,2.31,34,21809.15,16.83%,46.64
midea-rsq2,九数_20190610_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1768,178,10.07%,503.74,284.92,2.83,25,23527.35,14.04%,46.71
midea-rsq2,净水-加购2500-4500竞品价位段,新标签人群,无线,京东直投,,,1762,26,1.48%,34.55,19.61,1.33,2,2196,7.69%,63.56
midea-rsq2,九数_20190610_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1743,160,9.18%,453.16,259.99,2.83,6,5433,3.75%,11.99
midea-rsq2,电热-竞品浏览-史密斯,新标签人群,无线,京东快车(搜索),电热-F6030-A10(升级)_电热水器_单投,搜索-F6030-A10(升级)-APP,1737,110,6.33%,666.74,383.85,6.06,30,37241,27.27%,55.86
midea-rsq2,【新】购买力-土豪,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,1724,144,8.35%,504.33,292.53,3.5,15,24425.1,10.42%,48.43
midea-rsq2,【新】燃热-DL3竞品浏览人群,新标签人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,1711,249,14.55%,1134.11,662.83,4.55,59,57138,23.69%,50.38
midea-rsq2,【新】钻石会员+高级白领,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,1695,29,1.71%,64.7,38.17,2.23,1,228.65,3.45%,3.53
midea-rsq2,九数_20190619_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,1657,185,11.16%,847.41,511.41,4.58,6,7768,3.24%,9.17
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,1642,7,0.43%,8.24,5.02,1.18,-,-,-,-
midea-rsq2,九数_618_电热__类目内_高分段_无品牌倾向,外部导入人群,无线,京东直投,,,1635,76,4.65%,42.69,26.11,0.56,-,-,-,-
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G6_燃气热水器_单投,搜索-JSQ30-G6-APP,1620,158,9.75%,980.59,605.3,6.21,13,23235,8.23%,23.69
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1612,13,0.81%,40.67,25.23,3.13,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1600,6,0.38%,13.26,8.29,2.21,-,-,-,-
midea-rsq2,净水-加购2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,1597,180,11.27%,1328.62,831.95,7.38,13,26734,7.22%,20.12
midea-rsq2,九数_618_饮水_类目内_高分段_6h_1.5k_0619,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1595,186,11.66%,216.91,135.99,1.17,12,8394,6.45%,38.7
midea-rsq2,【新】饮水-搜索-净饮,新标签人群,无线,京东直投,,,1590,14,0.88%,14.14,8.89,1.01,-,-,-,-
midea-rsq2,九数_20190619_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,1578,147,9.32%,693.69,439.6,4.72,3,4164,2.04%,6
midea-rsq2,九数_20190610_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,1563,141,9.02%,945.38,604.85,6.7,18,22232,12.77%,23.52
midea-rsq2,九数_20190610_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,1561,135,8.65%,859.08,550.34,6.36,14,19643,10.37%,22.87
midea-rsq2,九数_20190610_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,1561,170,10.89%,753.71,482.84,4.43,13,14151,7.65%,18.78
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1556,104,6.68%,120.64,77.53,1.16,9,9021,8.65%,74.78
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,1551,230,14.83%,906.77,584.64,3.94,32,31538,13.91%,34.78
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1550,14,0.90%,30.29,19.54,2.16,-,-,-,-
midea-rsq2,九数_20190610_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,1536,153,9.96%,643.02,418.63,4.2,8,10647,5.23%,16.56
midea-rsq2,九数_20190610_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,1517,128,8.44%,896.93,591.25,7.01,18,22213,14.06%,24.77
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0610,外部导入人群,无线,京东直投,,,1515,21,1.39%,15.16,10.01,0.72,-,-,-,-
midea-rsq2,九数_20190610_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,1498,125,8.34%,877.19,585.57,7.02,15,20551,12.00%,23.43
midea-rsq2,九数_20190617_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,1497,121,8.08%,1404.45,938.18,11.61,12,16076,9.92%,11.45
midea-rsq2,九数_20190616_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1474,139,9.43%,471.29,319.74,3.39,26,17865.75,18.71%,37.91
midea-rsq2,九数_20190616_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1463,158,10.80%,544.71,372.32,3.45,20,15057.6,12.66%,27.64
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,1431,15,1.05%,14.48,10.12,0.97,-,-,-,-
midea-rsq2,九数618_净水_类目_高分_1k_1.5k_0616,外部导入人群,无线,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,1423,213,14.97%,1598.41,1123.27,7.5,36,39248,16.90%,24.55
midea-rsq2,默认浏览人群,京选人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,1419,16,1.13%,38.82,27.36,2.43,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1410,2,0.14%,7.66,5.43,3.83,-,-,-,-
midea-rsq2,九数_20190617_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,1394,107,7.68%,1279.18,917.63,11.95,21,24685,19.63%,19.3
midea-rsq2,【新】燃热-1-1.5k价位段浏览,新标签人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,1376,295,21.44%,1990.98,1446.93,6.75,48,45101,16.27%,22.65
midea-rsq2,【新】燃热-30天未浏览美的,新标签人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,1370,84,6.13%,607.24,443.24,7.23,13,12936,15.48%,21.3
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,1346,131,9.73%,318.04,236.29,2.43,4,6496,3.05%,20.43
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0609,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,1267,188,14.84%,847.4,668.82,4.51,32,75930,17.02%,89.6
midea-rsq2,【新】【J400】30加购小米,新标签人群,无线,京东直投,,,1234,4,0.32%,12.08,9.79,3.02,-,-,-,-
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0610,外部导入人群,无线,京东直投,,,1232,5,0.41%,13.05,10.59,2.61,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1228,12,0.98%,26.74,21.78,2.23,-,-,-,-
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,1223,17,1.39%,13.42,10.97,0.79,1,909,5.88%,67.73
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,1217,13,1.07%,10.97,9.01,0.84,-,-,-,-
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0607,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,1183,175,14.79%,427.78,361.61,2.44,54,85327,30.86%,199.46
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,1158,2,0.17%,3.51,3.03,1.76,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1128,4,0.35%,19.62,17.39,4.91,-,-,-,-
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1118,85,7.60%,205.76,184.04,2.42,10,7089,11.76%,34.45
midea-rsq2,【新】拉新-DMP-热水器跨品类拉新,新标签人群,无线,京东直投,,,1108,3,0.27%,1.62,1.46,0.54,-,-,-,-
midea-rsq2,九数_618_燃热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,1067,15,1.41%,6.71,6.29,0.45,-,-,-,-
midea-rsq2,九数_618_饮水_类目内_高分段_1.5k_3k_0611,外部导入人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,1066,130,12.20%,310.77,291.53,2.39,3,5594,2.31%,18
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,1064,27,2.54%,23.57,22.15,0.87,2,1698,7.41%,72.04
midea-rsq2,九数618_饮水_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,1042,95,9.12%,249.84,239.77,2.63,12,8253.3,12.63%,33.03
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,1031,127,12.32%,557.07,540.32,4.39,40,48057,31.50%,86.27
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,1023,6,0.59%,21.93,21.44,3.66,1,888,16.67%,40.49
midea-rsq2,【新】钻石会员+高级白领,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,1018,110,10.81%,297.17,291.92,2.7,12,15182.3,10.91%,51.09
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,PC,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索--电脑区域,1011,20,1.98%,62.07,61.39,3.1,3,4286,15.00%,69.05
midea-rsq2,九数618_燃热_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,1005,125,12.44%,872.91,868.57,6.98,41,43608.3,32.80%,49.96
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索--电脑区域,999,149,14.91%,459.96,460.42,3.09,12,24743,8.05%,53.79
midea-rsq2,净水-加购2500-4500竞品价位段,新标签人群,无线,京东直投,,,985,9,0.91%,21.06,21.38,2.34,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,976,4,0.41%,3.77,3.86,0.94,-,-,-,-
midea-rsq2,九数_20190609_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,970,77,7.94%,360.11,371.25,4.68,9,10985,11.69%,30.5
midea-rsq2,燃热-30天竞品浏览人群,新标签人群,无线,京东快车(搜索),热水器_腰部广告,美的热水器,963,37,3.84%,108.91,113.09,2.94,4,3435,10.81%,31.54
midea-rsq2,【新】热水器-Top100竞品浏览未购,新标签人群,无线,京东直投,,,948,5,0.53%,7.98,8.42,1.6,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,944,-,-,-,-,-,-,-,-,-
midea-rsq2,九数_20190609_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,943,95,10.07%,465.93,494.09,4.9,14,14018,14.74%,30.09
midea-rsq2,净水-加购2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-电脑,924,17,1.84%,105.38,114.05,6.2,-,-,-,-
